Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 14:01:32.065,51.044864,30.2,90637.0,3.58,13.69,-6.963897705,1.040887928381003,6.670218022651144,20015.735025234542,0.43000000000000016,2.0127233929100234,-1.0238422072086142,-1.96585311558651
2026-04-26 14:01:32.194,51.173805,30.2,90638.0,3.58,14.19,-7.2432017326,1.0408994125202442,6.670291615312229,20015.955859276113,0.43000000000000016,2.086211091289541,-1.0648941360815884,-1.9590783915535643
2026-04-26 14:01:32.320,51.299919,30.2,90637.0,3.58,14.2,-7.2395353317,1.040887928381003,6.670218022651144,20015.735025234542,0.43000000000000016,2.0877043228139027,-1.0643668455742306,-1.9614518542125174
2026-04-26 14:01:33.183,52.162746,30.2,90638.0,3.58,14.24,-7.3335103988,1.0408994125202442,6.670291615312229,20015.955859276113,0.43000000000000016,2.0935620817451066,-1.0781712989474095,-1.941771297185333
2026-04-26 14:01:33.191,52.170924,30.2,90637.0,3.51,14.4,-7.5915651321,1.040887928381003,6.411921683223397,19624.365904629398,0.43000000000000016,2.2023937124729214,-1.1610843968587294,-1.8968420542308686
2026-04-26 14:01:33.199,52.178845,30.2,90641.0,3.43,14.26,-7.6681814193,1.040933864937967,6.123241413804344,19177.933234526467,0.43000000000000016,2.283803945484427,-1.2280941781267678,-1.8596325804328384
2026-04-26 14:01:33.207,52.186543,30.2,90640.0,3.43,14.28,-7.5275187492,1.040922380798726,6.123173858929467,19177.72165330787,0.43000000000000016,2.287032268335484,-1.2055797114790452,-1.8970394463006324
2026-04-26 14:01:33.214,52.194073,30.2,90634.0,3.43,14.7,-7.6181263923,1.0408534759632804,6.1227685296802,19176.452165996314,0.33999999999999986,2.354453778567545,-1.2201718687044811,-1.9296083108909805
2026-04-26 14:01:33.222,52.201498,30.2,90635.0,3.36,14.35,-7.5808653831,1.0408649601025213,5.875474526786712,18785.303262577865,0.3200000000000003,2.3951329694039627,-1.2653087537056456,-1.892923732954078
2026-04-26 14:01:33.230,52.209375,30.2,90635.0,3.43,14.63,-7.7382879257,1.0408649601025213,6.122836084555077,19176.663747214905,0.3200000000000003,2.343216240296028,-1.2394040970325977,-1.890599075722112
2026-04-26 14:01:33.440,52.419346,30.2,90642.0,3.43,15.03,-7.9037151336,1.0409453490772078,6.123308968679222,19178.144815745058,0.3200000000000003,2.407096395983304,-1.2658020101774625,-1.9016373624227652
2026-04-26 14:01:33.567,52.546318,30.2,90638.0,3.34,14.79,-7.8816432952,1.0408994125202442,5.805928743155417,18674.10406982743,0.3200000000000003,2.4981421563429866,-1.3312687881674896,-1.876512225439999
2026-04-26 14:01:33.698,52.67796,30.2,90637.0,3.34,14.33,-7.7938046455,1.040887928381003,5.805864686923559,18673.898040302618,0.3200000000000003,2.4204714039669497,-1.316446704294314,-1.8386398751056559
2026-04-26 14:01:33.831,52.811026,30.2,90635.0,3.43,14.21,-7.6923480033,1.0408649601025213,6.122836084555077,19176.663747214905,0.2400000000000002,2.2759468745459026,-1.2320461221696024,-1.8472903194062387
